time,open,high,low,close,PVI High,PVI Low,10:30 High,10:30 Low,Buy Above,Major Resistance1,BuyTGT1,Sell Below,Major Support1,Sell TGT1,Major Resistance2,Buy TGT2,Major Support2,Sell TGT2,Major Resistance3,Buy TGT3,Major Support3,Sell TGT3,Major Resistance4,Buy TGT4,Major Support4,Sell TGT4,Major Resistance5,Buy TGT5,Major Support5,Sell TGT5,Conservative L,Conservative H,VWAP,20w SMA,21w EMA,VWAP Weekly,EMA,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,PW High,PW Low,PW Mid,PS Open,PS High,PS Low,PS Close,PS Mid,OMAR High,OMAR Low,OMAR Mid,RTH High,RTH Low,RTH Mid,ON High,ON Low,ON Mid,ON A U,ON A L,ON B U,ON B L,IB High,IB Low,IB Mid,IB A U,IB A L,IB B U,IB B L,IB C U,IB C L,IB D U,IB D L,Volume,Midday High,Midday Low,Midday High,Midday Low,Morning High,Morning Low,Morning High,Morning Low,Afternoon High,Afternoon Low,Afternoon High,Afternoon Low,Buy Above,R1,TGT1,Sell Below,S1,TGT1,R2,TGT2,S2,TGT2,R3,TGT3,S3,TGT3,R4,TGT4,S4,TGT4,R5,TGT5,S5,TGT5,EMA High,EMA Low,EMA HL2,3 EMA Open
1779908100,7525.13,7526.63,7524.38,7524.88,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.871925337983,7524.806969070609,7530.72925047302,7509.228592515731,7541.479579451665,7498.478263537087,7552.2299084303095,7487.727934558442,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4777,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7522.721606970979,7519.45966180777,7521.090634389376,7524.688025981344
1779908400,7525.13,7526.63,7523.38,7526.38,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.879902959678,7525.593484535304,7530.740766708966,7509.301758310622,7541.460270908137,7498.58225411145,7552.179775107309,7487.862749912279,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7941,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7523.279948832268,7520.019710120946,7521.649829476608,7524.909012990673
1779908700,7526.13,7528.13,7525.13,7526.63,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.889004869435,7526.1117422676525,7530.760601799679,7509.362080991394,7541.459862203821,7498.662820587251,7552.159122607964,7487.963560183109,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6276,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7523.972813284801,7520.749751532239,7522.361282408521,7525.519506495337
1779909000,7526.63,7527.13,7525.38,7525.88,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.8957365913175,7525.995871133826,7530.773163664099,7509.412314527722,7541.453588232288,7498.731889959533,7552.134012800477,7488.051465391344,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5382,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7524.423839958401,7521.411215599062,7522.917527778733,7526.074753247669
1779909300,7525.88,7526.88,7524.38,7525.38,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.901142662552,7525.687935566913,7530.780737195169,7509.459982026443,7541.441114779533,7498.79960444208,7552.101492363896,7488.1392268577165,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7524.774719964344,7521.835327656339,7523.305023810342,7525.977376623834
1779909600,7525.38,7526.63,7523.38,7523.88,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.9047029422545,7524.783967783456,7530.781368595143,7509.5053350935805,7541.419385345925,7498.867318342799,7552.057402096706,7488.229301592018,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5358,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7525.039759969437,7522.055995134006,7523.547877551722,7525.678688311917
1779909900,7524.13,7524.13,7519.88,7522.38,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.902097455387,7523.581983891729,7530.755197213221,7509.564427146845,7541.350582246409,7498.969042113657,7551.945967279597,7488.3736570804695,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8780,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7524.909794259517,7521.74513868629,7523.327466472905,7524.904344155959
1779910200,7522.38,7524.38,7520.38,7522.38,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.8998615712935,7522.980991945864,7530.725210451818,7509.640969079103,7541.267331138176,7499.098848392746,7551.809451824533,7488.556727706388,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11228,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7524.834109365301,7521.550118873964,7523.192114119633,7523.64217207798
1779910500,7522.38,7525.63,7522.13,7524.63,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.902846339911,7523.8054959729325,7530.721685599364,7509.691221268796,7541.236917764648,7499.175989103512,7551.752149929932,7488.660756938228,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6377,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7524.9478080274,7521.632959034826,7523.290383531114,7523.0110860389905
1779910800,7524.63,7525.63,7521.88,7525.63,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.906329489347,7524.717747986466,7530.720160891783,7509.740602041741,7541.209940316804,7499.25082261672,7551.699719741825,7488.761043191699,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6212,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7525.045264023486,7521.668250601279,7523.356757312383,7523.820543019496
1779911100,7525.63,7525.63,7520.38,7520.38,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.903804305203,7522.548873993233,7530.695093933499,7509.795576582635,7541.144852608932,7499.345817907202,7551.594611284364,7488.89605923177,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8597,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7525.128797734416,7521.484214801097,7523.306506267757,7524.7252715097475
1779911400,7520.38,7524.38,7518.38,7521.13,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.892314866847,7521.839436996617,7530.624122519673,7509.902561582697,7540.984902988161,7499.541781114209,7551.345683456649,7489.181000645721,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19031,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7525.0218266295,7521.040755543797,7523.031291086649,7522.552635754873
1779911700,7520.88,7524.38,7520.13,7522.63,7514.63,7507.38,7522.38,7508.88,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.879256049455,7522.234718498308,7530.451171937201,7510.325152893135,7540.514181459234,7500.262143371102,7550.577190981267,7490.199133849069,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69630,,,,,,,,,7516.88,7507.63,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7524.930137111,7520.910647608969,7522.920392359984,7521.716317877437
1779912000,7522.63,7524.83,7521.58,7523.58,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.882164210326,7522.907359249154,7530.426280448087,7510.437128738461,7540.4208563029,7500.442552883648,7550.4154321577125,7490.447977028835,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17739,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7524.915831809428,7521.006269379116,7522.961050594272,7522.173158938718
1779912300,7523.58,7525.58,7522.33,7525.33,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.884782200715,7524.1186796245765,7530.425383676836,7510.469191342615,7540.403479843946,7500.491095175505,7550.3815760110565,7490.512999008394,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4709,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7525.01071297951,7521.195373753528,7523.103043366519,7522.876579469359
1779912600,7525.33,7526.83,7524.33,7526.08,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.887948029672,7525.099339812288,7530.4297134367125,7510.491660337945,7540.398739986096,7500.5226337885615,7550.36776653548,7490.553607239178,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7525.270611125294,7521.643177503024,7523.456894314159,7524.1032897346795
1779912900,7526.08,7531.4,7526.08,7529.9,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.897030923071,7527.499669906144,7530.454410263733,7510.524532497081,7540.419349147059,7500.559593613755,7550.384288030385,7490.594654730429,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7526.146238107394,7522.2770092883065,7524.211623697851,7525.09164486734
1779913200,7530.15,7530.65,7527.4,7528.4,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.9045057107705,7527.949834953071,7530.474007577613,7510.552835959618,7540.43459338661,7500.592250150621,7550.395179195607,7490.631664341624,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7526.789632663481,7523.008865104262,7524.899248883872,7527.62082243367
1779913500,7528.15,7529.15,7527.65,7528.4,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.907273245891,7528.1749174765355,7530.480914008185,7510.5640110745135,7540.439365475021,7500.605559607678,7550.397816941857,7490.647108140842,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7527.126827997269,7523.671884375082,7525.399356186176,7527.885411216835
1779913800,7528.15,7530.15,7528.15,7529.4,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.90998676552,7528.787458738268,7530.488269786472,7510.57365667269,7540.445576343363,7500.616350115799,7550.402882900255,7490.659043558908,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7527.558709711945,7524.311615178642,7525.935162445294,7528.017705608418
1779914100,7529.4,7531.4,7529.15,7531.15,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.914151411713,7529.968729369133,7530.500769535014,7510.585977234245,7540.458165685399,7500.62858108386,7550.415561835784,7490.671184933475,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7528.107465467381,7525.002813010265,7526.555139238823,7528.708852804209
1779914400,7531.15,7531.4,7530.4,7531.15,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.917987789805,7530.559364684566,7530.512574728334,7510.596727393659,7540.470498395671,7500.638803726322,7550.428422063008,7490.680880058985,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7528.5778275434695,7525.773839723084,7527.175833633277,7529.929426402105
1779914700,7531.4,7532.9,7531.4,7532.4,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.924429879384,7531.479682342283,7530.533826748793,7510.612144336585,7540.4946679548975,7500.65130313048,7550.455509161002,7490.690461924376,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7529.195280751545,7526.577576905501,7527.886428828523,7530.664713201052
1779915000,7532.4,7534.9,7532.4,7534.9,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.930126695329,7533.189841171141,7530.554289235216,7510.622984803574,7540.519941451037,7500.6573325877525,7550.485593666858,7490.691680371931,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7530.010240644182,7527.409351633286,7528.709796138734,7531.532356600526
1779915300,7534.9,7537.15,7534.65,7536.65,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.952012106444,7534.91992058557,7530.639264158008,7510.654652955378,7540.631569759323,7500.662347354063,7550.623875360638,7490.670041752748,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599,,,,,,,,,,,,,7521.282987220897,7531.32193773712,7546.547002432461,7512.083375174283,7503.695323819501,7493.435854258181,7561.288940169581,7576.514004864923,7480.551178077682,7470.291708516363,7591.2559426020425,7606.481007297384,7457.407032335864,7447.147562774544,7621.222945034504,7636.448009729846,7434.262886594045,7424.003417032725,7651.189947466965,7666.415012162307,7411.118740852226,7400.859271290907,7531.030206266441,7528.443729971388,7529.736968118915,7533.216178300263
1779919200,7535.9,7539.9,7535.27,7537.9,,,,,7480.42,7508.2,7548.75,7454.04,7429.06,7396.91,7589.89,7630.44,7358.91,7326.76,7671.58,7712.13,7288.76,7256.61,7753.27,7793.82,7218.61,7186.46,7834.96,7875.51,7148.46,7116.31,7187.271880845168,7760.109278705518,,,,7522.957018519102,7536.409960292785,7537.69,7537.69,7537.69,7537.69,7537.69,7537.69,7506.88,7333.78,7420.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944,,,,,,,,,,,,,7541.229182145711,7551.012227485758,7565.867363601424,7532.274415240867,7524.120148993446,7514.164074992317,7580.229591087182,7595.084727202848,7501.634223985763,7491.678149984635,7609.446954688606,7624.302090804272,7479.148298978081,7469.192224976952,7638.66431829003,7653.519454405696,7456.662373970398,7446.70629996927,7667.881681891454,7682.73681800712,7434.176448962716,7424.220374961587,7532.29731965695,7529.418911404047,7530.858115530498,7534.558089150131
